timestamp;gpu_usage
1749608487;6.79
1749608488;43.9
1749608489;45.66
1749608490;37.73
1749608491;18.21
1749608492;50.03
1749608493;80.65
1749608494;69.74
1749608495;41.21
1749608496;57.79
1749608497;14.81
1749608498;39.03
1749608499;48.36
1749608500;70.98
1749608501;10.98
1749608502;84.32
1749608503;6.84
1749608505;55.88
1749608506;3.97
1749608507;22.49
1749608508;9.69
1749608509;66.88
1749608510;12.68
1749608511;8.86
1749608512;25.96
1749608513;40.19
1749608514;62.24
1749608515;46.33
1749608516;92.3
1749608517;0.83
1749608518;42.26
1749608519;2.33
1749608520;19.7
1749608522;54.56
1749608523;98.65
1749608524;84.15
1749608525;12.11
1749608526;5.94
1749608527;95.6
1749608528;12.15
1749608529;8.95
1749608530;32.99
1749608531;41.85
1749608532;73.73
1749608533;47.91
1749608534;64.09
1749608535;85.98
1749608536;69.41
1749608537;80.69
1749608539;19.34
1749608540;67.47
1749608541;29.91
1749608542;20.23
1749608543;68.14
1749608544;13.12
1749608545;79.7
1749608546;99.27
1749608547;49.11
1749608548;93.77
1749608549;98.78
1749608550;38.5
1749608551;13.16
1749608552;30.37
1749608553;11.65
1749608554;83.57
1749608556;34.97
1749608557;96.25
1749608558;82.82
1749608559;5.06
1749608560;26.3
1749608561;65.86
1749608562;43.87
1749608563;75.12
1749608564;43.75
1749608565;52.91
1749608566;89.47
1750373785;65.52
1750373786;66.92
1750373787;93.05
1750373788;43.45
1750373890;99.85
1750373891;10.91
1750373892;65.75
1750373893;91.91
1750375348;27.19
1750375349;97.57
1750375350;41.35
1750375351;99.3
1750375352;33.52
1750375353;13.98
1750375354;27.22
1750375356;62.89
1750375357;58.16
1750375358;44.56
1750375359;33.61
1750375360;36.46
1750375361;19.4
1750375362;68.68
1750375363;24.58
1750375364;44.71
1750375366;29.7
1750375367;17.75
1750375368;6.96
1750375369;56.47
1750375370;22.77
1750375371;80.13
1750375372;80.62
1750375373;63.32
1750375374;95.74
1750375376;28.54
1750375377;27.91
1750375378;2.21
1750375379;83.55
1750375380;58.06
1750375381;26.8
1750375382;56.64
1750375383;6.79
1750375384;68.29
1750375386;41.59
1750375387;53.49
1750375388;67.78
1750375389;62.84
1750375390;63.64
1750375391;83.21
1750375392;64.67
1750375393;10.29
1750375394;16.25
1750375396;33.89
1750375414;6.67
1750375415;99.37
1750375416;54.27
1750375418;3.37
1750375419;18.81
1750375420;1.3
1750375421;7.69
1750375422;61.32
1750375423;67.13
1750375424;73.29
1750375425;84.32
1750375426;7.02
1750375427;15.14
1750375429;53.04
1750375430;38.59
1750375431;37.72
1750375432;70.17
1750375433;12.29
1750375434;14.28
1750375435;17.85
1750375436;13.99
1750375437;8.58
1750375439;54.23
1750375440;6.97
1750375441;59.62
1750375442;98.05
1750375443;47.13
1750375444;76.66
1750375445;1.17
1750375446;67.39
1750375447;16.91
1750375449;0.92
1750375450;70.63
1750375451;7.87
1750375452;96.85
1750375453;29.16
1750375454;56.19
1750375455;68.32
1750375456;74.72
1750375457;74.46
1750375459;74.39
1750375460;32.66
1750375461;79.27
1750375462;98.52
1750375463;8.57
1750375464;24.72
1750375465;30.76
1750375466;37.81
1750375467;88.04
1750375468;24.41
1750375470;71.0
1750375472;81.92
1750375473;68.04
1750375474;91.07
1750375475;53.85
1750375477;92.54
1750375478;8.65
1750375480;67.31
1750375481;25.75
1750375483;28.11
1750375484;97.72
1750375485;43.7
1750375486;86.18
1750375487;78.96
1750375488;36.9
1750375490;15.59
1750375491;30.15
1750375492;44.98
1750375493;65.11
1750375494;87.95
1750375495;20.06
1750375496;48.06
1750375497;46.99
1750375498;34.14
1750375500;89.66
1750375502;55.15
1750375503;3.96
1750375504;56.26
1750375505;27.21
1750375506;79.14
1750375507;43.84
1750377252;24.22
1750377253;33.44
1750377254;38.16
1750377255;92.4
1750377256;1.11
1750377257;5.58
1750377258;69.83
1750377259;16.89
1750377260;43.33
1750377262;50.5
1750377263;87.44
1750377264;47.48
1750377265;66.14
1750377266;47.01
1750377267;95.29
1750377268;55.02
1750377269;99.24
1750377270;25.52
1750377271;29.25
1750377273;76.58
1750377274;20.11
1750377275;33.12
1750377276;32.07
1750377277;49.67
1750377278;99.08
1750377279;51.25
1750377280;74.11
1750377281;43.52
1750377282;93.21
1750377284;29.05
1750377285;49.91
1750377286;70.87
1750377287;54.03
1750377288;43.19
1750377289;79.22
1750377290;61.08
1750377291;80.86
1750377292;33.38
1750377294;46.82
1750377295;62.29
1750377296;84.32
1750377297;68.03
1750377298;18.03
1750377299;44.87
1750377300;16.29
1750377301;42.71
1750377303;67.31
1750377304;83.72
1750377305;68.13
1750377306;85.57
1750377307;79.13
1750377308;39.0
1750377309;63.93
1750377310;83.28
1750377311;7.75
1750377313;55.24
1750377314;95.24
1750377315;64.8
1750377316;80.87
1750377317;21.38
1750377318;89.26
1750377319;83.2
1750377320;81.74
1750377321;41.34
1750377323;65.74
1750377324;19.15
1750377325;64.75
1750377326;16.09
1750377327;20.32
1750377328;31.66
1750377329;98.49
1750377330;18.35
1750377331;45.31
1750377332;82.48
1750377334;61.55
1750377335;13.02
1750377336;46.03
1750377337;54.45
1750377338;53.34
1750377339;1.79
1750377340;64.41
1750377341;35.54
1750377343;12.51
1750377344;18.85
1750377345;14.01
1750377346;7.85
1750377347;8.43
1750377348;31.55
1750377349;6.08
1750377350;96.91
1750377351;89.8
1750377353;43.54
1750377354;65.06
1750377355;92.17
1750377356;75.76
1750377357;77.19
1750377358;62.04
1750377359;7.24
1750377361;35.24
1750377362;17.97
1750377363;17.39
1750377364;66.31
1750377365;92.01
1750377366;92.99
1750377367;38.31
1750377368;48.33
1750377370;91.68
1750377371;35.33
1750377372;74.5
1750377373;23.5
1750377374;86.71
1750377375;51.75
1750377376;36.88
1750377377;47.3
1750377378;32.83
1750377380;60.45
1750377381;11.08
1750377382;6.09
1750377383;82.63
1750377384;69.4
1750377385;26.54
1750377386;34.57
1750377387;93.71
1750377388;27.29
1750377390;36.88
1750377391;61.87
1750377392;70.23
1750377393;71.99
1750377394;90.65
1750377395;81.23
1750377396;43.82
1750377397;34.24
1750377398;31.79
1750377400;47.47
1750377401;60.7
1750377402;13.61
1750377403;2.04
1750377404;15.55
1750377405;60.17
1750377406;34.04
1750377407;96.37
1750377408;90.66
1750377410;18.12
1750377411;52.86
1750377412;69.53
1750377413;55.04
1750377414;68.76
1750377415;21.75
1750377416;49.48
1750377417;14.13
1750377419;77.19
1750377420;70.11
1750377421;24.0
1750377422;85.29
1750377423;10.04
1750377424;19.89
1750377425;70.91
1750377426;85.89
1750377428;17.45
1750377429;0.82
1750377430;14.3
1750377431;83.48
1750377432;9.9
1750377433;86.09
1750377435;20.01
1750377437;61.74
1750377438;24.81
1750377439;86.63
1750377440;58.07
1750377441;64.99
1750377442;79.92
1750377443;69.8
1750377444;24.15
1750377445;81.94
1750377447;65.53
1750377448;74.22
1750377449;28.28
1750377450;89.71
1750377451;93.02
1750377452;59.77
1750377453;21.54
1750377454;22.15
1750377455;91.66
1750377457;0.71
1750377458;59.23
1750377459;11.19
1750377460;13.94
1750377461;36.33
1750377462;47.72
1750377463;39.58
1750377464;80.93
1750377465;82.62
1750377466;58.95
1750377467;73.73
1750377469;4.83
1750377470;73.38
1750377471;14.11
1750377472;55.12
1750377473;95.72
1750377474;75.7
1750377475;39.14
1750377476;43.37
1750377478;78.69
1750377479;99.89
1750377480;64.92
1750377482;50.43
1750377483;58.48
1750377484;20.36
1750377485;16.36
1750377486;31.37
1750377487;44.82
1750377488;75.66
1750377489;94.68
1750377490;17.39
1750377491;71.17
1750377492;33.5
1750377494;7.2
1750377495;15.98
1750377496;42.97
1750377497;90.62
1750377498;92.26
1750377499;78.31
1750377500;34.53
1750377501;51.81
1750377502;52.33
1750377503;41.79
1750377504;81.19
1750377505;97.1
1750377507;47.03
1750377508;54.43
1750377509;33.63
1750377510;88.26
1750377511;6.42
1750377512;65.78
1750377513;56.59
1750377514;84.01
1750377515;38.29
1750377516;90.14
1750377517;91.38
1750377518;62.47
1750377520;58.74
1750377521;34.74
1750377522;95.31
1750377523;60.47
1750377524;11.68
1750377525;38.24
1750377526;30.71
1750377527;83.51
1750377528;26.78
1750377529;80.63
1750377530;32.41
1750377531;73.93
1750377533;20.74
1750377534;25.99
1750377535;84.95
1750377536;7.77
1750377537;4.37
1750377538;6.06
1750377539;26.51
1750377540;21.97
1750377541;51.42
1750377542;4.67
1750377543;34.07
1750377545;7.51
1750377546;62.63
1750377547;51.22
1750377548;62.39
1750377549;63.37
1750377550;76.68
1750377551;34.41
1750377552;46.42
1750377553;1.41
1750377554;66.44
1750377555;90.99
1750377556;72.78
1750377558;43.1
1750377559;22.83
1750377560;50.9
1750377561;15.48
1750377562;30.18
1750377563;54.81
1750377564;96.13
1750377565;66.39
1750377566;27.21
1750377567;14.33
1750377568;57.66
1750377570;89.08
1750377571;43.62
1750377572;14.13
1750377573;36.84
1750377574;74.79
1750377575;96.06
1750377576;52.18
1750377577;70.04
1750377578;52.94
1750377579;73.31
1750377580;11.67
1750377581;95.54
1750377582;52.27
1750377584;6.59
1750377585;19.0
1750377586;1.27
1750377587;65.42
1750377588;25.14
1750377589;41.84
1750377590;45.03
1750377592;78.56
1750377593;61.72
1750377594;28.06
1750377595;9.54
1750377596;33.79
1750377597;73.91
1750377599;51.21
1750377600;24.6
1750377601;49.34
1750377602;7.38
1750377603;14.32
1750377604;64.45
1750377605;60.17
1750377606;43.29
1750377607;29.16
1750377608;12.86
1750377610;26.64
1750377611;37.3
1750377613;91.96
1750377614;92.22
1750377615;33.4
1750377616;56.01
1750377617;39.75
1750377618;46.5
1750377619;5.25
1750377621;44.67
1750377622;62.87
1750377623;26.3
1750377624;60.82
1750377625;51.42
1750377626;84.32
1750377627;26.09
1750377628;77.04
1750377629;70.71
1750377630;49.56
1750377632;36.95
1750377633;21.6
1750377634;40.78
1750377635;67.51
1750377636;6.98
1750377637;58.77
1750377638;14.6
1750377640;68.52
1750377641;8.97
1750377642;47.93
1750377643;43.89
1750377645;2.18
1750377646;40.96
1750377647;10.1
1750377648;83.67
1750377649;60.67
1750377650;85.56
1750377651;26.67
1750377652;58.71
1750377653;52.93
1750377654;4.26
1750377655;79.39
1750377657;60.3
1750377658;0.89
1750377659;17.12
1750377660;49.0
1750377661;67.81
1750377662;87.88
1750377663;75.12
1750377664;26.76
1750377665;78.94
1750377666;98.11
1750377667;5.76
1750377669;98.41
1750377670;27.22
1750377671;66.49
1750377672;47.41
1750377930;88.04
1750377688;94.99
1750377689;83.21
1750377691;3.83
1750377692;72.53
1750377693;11.62
1750377694;68.01
1750377695;92.78
1750377696;65.86
1750377697;47.46
1750377698;77.91
1750377699;91.2
1750377701;7.98
1750377702;97.75
1750377703;41.65
1750377704;81.35
1750377705;21.94
1750377706;0.89
1750377707;92.21
1750377708;83.04
1750377709;87.67
1750377710;25.3
1750377712;93.6
1750377714;66.34
1750377715;53.94
1750377716;65.28
1750377717;14.66
1750377718;49.32
1750377719;26.08
1750377720;24.11
1750377721;93.38
1750377723;5.7
1750377724;76.53
1750377725;59.2
1750377727;48.42
1750377728;66.14
1750377729;52.28
1750377730;47.3
1750377731;89.77
1750377732;23.33
1750377733;87.84
1750377735;96.11
1750377736;2.11
1750377737;92.38
1750377738;55.16
1750377739;93.1
1750377740;80.87
1750377741;86.39
1750377742;5.38
1750377743;45.67
1750377744;87.38
1750377745;15.25
1750377747;15.84
1750377748;30.88
1750377749;14.5
1750377750;75.32
1750377752;37.65
1750377753;91.75
1750377754;57.27
1750377755;20.33
1750377756;16.76
1750377757;73.58
1750377758;23.46
1750377760;67.83
1750377761;72.61
1750377762;30.83
1750377763;35.83
1750377764;24.63
1750377765;53.13
1750377766;74.97
1750377767;99.82
1750377768;42.02
1750377770;11.32
1750377771;9.09
1750377772;88.3
1750377774;24.76
1750377775;25.22
1750377776;45.06
1750377777;17.42
1750377778;72.4
1750377779;76.48
1750377780;21.58
1750377781;50.05
1750377782;73.96
1750377783;10.98
1750377784;12.53
1750377785;5.84
1750377786;92.59
1750377788;52.59
1750377789;31.32
1750377790;33.74
1750377791;91.25
1750377792;93.77
1750377793;14.84
1750377794;77.25
1750377795;10.58
1750377796;56.24
1750377797;66.98
1750377798;2.25
1750377799;43.03
1750377801;25.39
1750377802;42.8
1750377804;30.15
1750377805;55.38
1750377806;4.35
1750377807;79.78
1750377808;79.7
1750377809;10.77
1750377810;82.07
1750377811;43.06
1750377812;55.49
1750377813;93.18
1750377814;84.8
1750377815;20.86
1750377816;31.28
1750377817;55.38
1750377819;4.89
1750377820;8.53
1750377821;65.32
1750377822;29.98
1750377823;51.62
1750377824;41.35
1750377825;46.7
1750377826;76.18
1750377827;58.89
1750377828;55.74
1750377829;44.81
1750377830;46.89
1750377831;42.64
1750377832;6.36
1750377834;68.15
1750377835;58.44
1750377836;13.59
1750377837;82.69
1750377838;60.85
1750377839;11.36
1750377840;53.02
1750377842;63.1
1750377843;41.11
1750377844;57.13
1750377845;61.09
1750377846;95.8
1750377848;91.01
1750377849;40.56
1750377850;92.12
1750377851;26.32
1750377852;12.26
1750377853;35.85
1750377854;94.59
1750377855;78.86
1750377856;28.79
1750377857;25.25
1750377858;90.6
1750377859;37.0
1750377860;42.61
1750377861;71.44
1750377863;3.63
1750377864;51.1
1750377865;18.92
1750377866;89.36
1750377867;67.86
1750377868;98.14
1750377869;13.28
1750377870;50.9
1750377871;54.5
1750377872;69.82
1750377873;92.31
1750377874;83.63
1750377875;31.2
1750377876;13.2
1750377878;14.75
1750377879;27.84
1750377880;53.56
1750377881;10.26
1750377882;19.0
1750377883;22.95
1750377884;26.12
1750377885;99.74
1750377886;32.67
1750377887;16.72
1750377888;61.74
1750377889;3.74
1750377890;5.35
1750377891;42.67
1750377893;84.72
1750377894;8.4
1750377895;29.88
1750377896;48.19
1750377897;71.79
1750377898;71.06
1750377899;63.9
1750377900;62.62
1750377901;52.36
1750377902;76.13
1750377903;0.96
1750377904;69.82
1750377905;89.91
1750377906;13.28
1750377908;43.98
1750377909;22.55
1750377910;61.95
1750377911;15.85
1750377912;59.96
1750377913;48.69
1750377914;30.57
1750377915;57.88
1750377916;85.22
1750377917;48.66
1750377918;17.56
1750377919;60.48
1750377920;39.3
1750377921;90.96
1750377923;41.76
1750377925;20.5
1750377926;96.65
1750377927;18.55
1750377928;40.57
1750377929;91.56
1750377931;70.83
1750377932;98.53
1750377933;52.29
1750377934;50.81
1750377935;92.28
1750377936;43.6
1750377938;78.04
1750377939;16.45
1750377940;79.44
1750377941;15.89
1750377942;36.74
1750377943;52.93
1750377944;44.99
1750377945;25.82
1750377946;94.11
1750377947;51.73
1750377948;85.36
1750377949;16.69
1750377950;93.95
1750377951;75.51
1750377953;49.49
1750377954;57.03
1750377955;36.47
1750377956;26.23
1750377957;47.19
1750377958;19.08
1750377959;74.8
1750377960;99.6
1750377961;94.3
1750377962;19.23
1750377963;32.81
1750377964;6.67
1750377965;17.57
1750377966;66.46
1750377968;92.3
1750377969;26.7
1750377970;98.8
1750377971;46.58
1750377972;89.23
1750377973;46.66
1750377974;93.73
1750377975;52.92
1750377976;69.61
1750377977;19.55
1750377978;99.46
1750377979;26.15
1750377980;96.62
1750377981;33.43
1750377983;49.62
1750377984;27.73
1750377985;31.8
1750377986;86.0
1750377987;8.77
1750377988;4.5
1750377989;98.08
1750377990;94.1
1750377991;84.11
1750377992;31.01
1750377993;22.78
1750377994;85.81
1750377995;75.01
1750377997;88.98
1750377998;73.31
1750377999;1.96
1750378000;73.24
1750378001;7.64
1750378002;3.99
1750378003;72.43
1750378004;55.37
1750378005;63.52
1750378006;96.8
1750378007;50.07
1750378008;22.07
1750378009;85.73
1750378010;94.38
1750378012;28.52
1750378013;80.86
1750378014;65.17
1750378015;55.22
1750378016;48.17
1750378017;18.38
1750378018;83.69
1750378019;19.59
1750378020;80.8
1750378021;11.2
1750378022;64.73
1750378023;29.25
1750378024;93.61
1750378025;19.94
1750378027;1.88
1750378028;86.69
1750378029;6.83
1750378030;90.95
1750378031;52.77
1750378032;97.99
1750378033;49.21
1750378034;51.07
1750378035;49.94
1750378036;5.51
1750378037;9.1
1750378038;71.24
1750378039;25.07
1750378041;44.47
1750378042;72.97
1750378043;85.51
1750378044;7.36
1750378045;59.43
1750378046;14.04
1750378047;42.84
1750378048;94.38
1750378049;13.44
1750378050;44.98
1750378051;38.08
1750378052;29.33
1750378054;2.12
1750378055;77.39
1750378056;45.0
1750378057;44.72
1750378058;43.16
1750378059;51.29
1750378060;38.84
1750378061;8.46
1750378062;82.76
1750378063;76.67
1750378064;17.89
1750378065;62.37
1750378066;62.94
1750378067;33.91
1750378069;43.44
1750378070;43.39
1750378071;33.49
1750378072;21.06
1750378073;31.02
1750378074;75.13
1750378075;18.33
1750378076;10.24
1750378077;4.59
1750378078;89.34
1750378079;15.89
1750378080;98.68
1750378081;53.61
1750378083;47.03
1750378084;92.14
1750378085;89.49
1750378086;95.86
1750378087;92.92
1750378088;61.53
1750378089;41.94
1750378090;94.1
1750378091;36.27
1750378092;54.22
1750378093;58.15
1750378095;12.1
1750378096;7.66
1750378097;63.68
1750378098;81.94
1750378099;34.37
1750378100;90.97
1750378101;61.5
1750378102;57.87
1750378103;36.07
1750378104;61.9
1750378106;33.25
1750378107;40.84
1750378108;30.11
1750378109;14.56
1750378110;37.88
1750378112;91.51
1750378113;17.95
1750378114;39.94
1750378115;96.23
1750378116;55.35
1750378117;10.75
1750378118;65.24
1750378119;65.54
1750378120;17.76
1750378121;72.07
1750378122;54.74
1750378123;53.2
1750378124;45.25
1750378125;16.63
1750378127;74.11
1750378128;63.04
1750378129;68.25
1750378130;28.5
1750378131;13.2
1750378132;35.01
1750378133;53.52
1750378134;11.53
1750378135;18.28
1750378136;10.04
1750378137;95.15
1750378138;39.47
1750378139;91.92
1750378140;23.35
1750378142;59.82
1750378143;80.86
1750378144;89.55
1750378145;47.56
1750378146;64.7
1750378147;57.61
1750378148;79.59
1750378149;39.22
1750378150;99.94
1750378151;27.54
1750378152;18.11
1750378154;41.74
1750378156;9.66
1750378157;62.6
1750378158;90.84
1750378159;75.87
1750378160;4.6
1750378161;77.52
1750378162;47.03
1750378163;15.39
1750378164;10.92
1750378165;38.48
1750378166;56.1
1750378167;56.54
1750378168;91.71
1750378169;55.62
1750378171;74.61
1750378172;34.11
1750378173;41.43
1750378174;64.95
1750378175;73.04
1750378176;86.75
1750378177;6.54
1750378178;4.29
1750378179;11.85
1750378180;35.61
1750378181;73.07
1750378182;93.19
1750378183;66.5
1750378185;75.4
1750378186;4.83
1750378187;92.56
1750378188;16.79
1750378189;66.5
1750378190;20.88
1750378191;96.44
1750378192;13.77
1750378585;99.99
1750378206;10.3
1750378207;2.8
1750378208;43.83
1750378209;79.25
1750378210;64.39
1750378212;92.09
1750378213;29.17
1750378214;2.5
1750378215;63.06
1750378216;29.6
1750378217;17.17
1750378218;33.86
1750378219;30.53
1750378220;59.26
1750378221;16.94
1750378222;52.26
1750378223;88.24
1750378224;24.57
1750378226;20.89
1750378227;60.9
1750378228;8.12
1750378229;94.9
1750378230;77.01
1750378231;89.06
1750378232;43.03
1750378233;13.58
1750378234;31.39
1750378235;40.69
1750378236;13.35
1750378237;26.5
1750378239;33.96
1750378240;3.28
1750378241;7.04
1750378242;91.74
1750378243;27.48
1750378244;44.12
1750378245;84.67
1750378246;69.66
1750378247;2.37
1750378248;61.69
1750378249;57.95
1750378250;53.78
1750378253;50.2
1750378254;93.28
1750378255;44.85
1750378256;80.47
1750378257;7.43
1750378258;35.73
1750378259;27.27
1750378260;54.81
1750378261;6.55
1750378262;37.31
1750378263;25.45
1750378264;15.19
1750378265;87.38
1750378267;16.81
1750378268;28.79
1750378269;27.27
1750378270;93.39
1750378271;87.11
1750378272;6.29
1750378273;8.71
1750378274;74.43
1750378275;70.62
1750378276;8.45
1750378277;61.98
1750378278;67.86
1750378279;20.29
1750378281;82.34
1750378282;15.03
1750378283;32.11
1750378284;15.65
1750378285;96.41
1750378286;30.09
1750378287;12.4
1750378288;8.49
1750378289;92.14
1750378290;43.56
1750378291;35.65
1750378292;47.32
1750378293;80.15
1750378295;64.18
1750378296;6.73
1750378297;49.28
1750378298;66.76
1750378299;13.76
1750378300;38.42
1750378301;13.52
1750378302;89.21
1750378303;3.48
1750378304;53.66
1750378305;11.01
1750378306;15.22
1750378308;77.22
1750378309;68.52
1750378310;96.25
1750378311;90.88
1750378312;96.84
1750378313;49.11
1750378314;7.33
1750378315;98.14
1750378316;25.36
1750378317;36.1
1750378318;3.99
1750378319;15.04
1750378321;53.67
1750378322;63.1
1750378323;9.71
1750378324;41.58
1750378325;47.09
1750378326;6.37
1750378327;47.57
1750378328;29.59
1750378329;87.0
1750378330;3.95
1750378331;46.38
1750378332;74.04
1750378334;84.58
1750378336;1.21
1750378337;24.7
1750378338;83.63
1750378339;55.88
1750378340;36.24
1750378341;6.53
1750378342;53.61
1750378343;47.55
1750378344;3.64
1750378345;48.97
1750378346;53.82
1750378348;56.47
1750378349;83.13
1750378350;45.06
1750378351;41.82
1750378352;50.69
1750378353;26.23
1750378354;1.21
1750378355;62.62
1750378356;16.2
1750378357;38.51
1750378358;18.17
1750378359;38.77
1750378361;91.26
1750378362;7.2
1750378363;80.43
1750378364;58.51
1750378365;6.53
1750378366;4.25
1750378367;34.96
1750378368;90.45
1750378369;19.66
1750378370;53.1
1750378371;94.47
1750378372;64.4
1750378373;61.33
1750378375;42.99
1750378376;81.56
1750378377;56.93
1750378378;58.02
1750378379;61.31
1750378380;59.77
1750378381;37.06
1750378382;35.11
1750378384;66.5
1750378385;70.76
1750378386;88.77
1750378388;39.15
1750378389;56.5
1750378390;11.15
1750378391;38.78
1750378392;63.4
1750378393;93.6
1750378394;24.18
1750378395;61.18
