timestamp;cpu_usage
1750374810;62.21
1750374811;6.41
1750374812;44.44
1750374813;89.36
1750374814;30.79
1750374815;64.62
1750374817;48.38
1750374819;5.83
1750374820;71.17
1750374821;88.67
1750374822;59.84
1750374823;84.46
1750374824;71.37
1750374825;43.36
1750374827;17.13
1750374828;53.45
1750374829;49.36
1750374830;88.73
1750374831;56.51
1750374832;59.95
1750374833;61.8
1750374834;29.46
1750374835;36.45
1750374837;42.39
1750374838;66.96
1750374839;20.12
1750374840;60.96
1750374841;37.21
1750374842;62.61
1750374843;30.05
1750374844;15.76
1750374845;49.63
1750374847;59.03
1750374848;87.29
1750374849;37.85
1750374850;55.42
1750374851;83.0
1750374852;16.82
1750374853;38.85
1750374854;24.84
1750374855;63.2
1750374856;57.7
1750374858;91.73
1750374859;25.18
1750374860;29.47
1750374861;56.14
1750374862;36.37
1750374863;87.79
1750374864;82.05
1750374865;33.44
1750374866;49.96
1750374868;45.44
1750374869;84.41
1750374870;14.07
1750374871;88.68
1750374872;46.36
1750374873;10.66
1750374874;66.64
1750374875;14.11
1750374876;83.71
1750374878;24.68
1750374879;24.96
1750374880;81.29
1750374881;41.29
1750374882;92.63
1750374883;59.32
1750374884;54.77
1750374885;82.28
1750374886;89.02
1750374888;1.64
1750374889;38.15
1750374890;55.83
1750374891;65.28
1750374892;84.45
1750374893;29.16
1750374894;31.54
1750374895;67.91
1750374896;57.99
1750374897;98.12
1750374899;71.85
1750374900;85.05
1750374901;86.45
1750374902;4.97
1750374903;87.22
1750374904;82.08
1750374905;77.19
1750374906;21.44
1750374907;38.76
1750374909;89.21
1750374910;83.01
1750374911;69.9
1750374912;50.47
1750374913;0.62
1750374914;52.5
1750374915;60.69
1750374916;8.39
1750374917;12.61
1750374919;10.18
1750374920;98.04
1750374921;89.44
1750374922;99.16
1750374923;0.04
1750374924;30.91
1750374925;5.21
1750374926;74.55
1750374927;47.17
1750374928;80.28
1750374930;25.1
1750374931;75.07
1750374932;14.4
1750374933;34.82
1750374934;42.76
1750374935;4.69
1750374936;40.1
1750374937;45.51
1750374938;82.07
1750374940;43.16
1750374941;26.71
1750374942;20.98
1750374943;91.23
1750374944;77.93
1750374945;47.52
1750374946;3.4
1750374947;10.78
1750374949;86.81
1750374950;87.74
1750374951;88.4
1750374952;22.07
1750374953;76.4
1750374954;52.99
1750374955;19.3
1750374956;7.71
1750374957;48.87
1750374959;67.21
1750374960;52.23
1750374961;98.05
1750374962;39.83
1750374963;61.06
1750374964;9.76
1750374965;93.91
1750374967;66.11
1750374968;90.57
1750374969;11.51
1750374970;85.5
1750374971;14.2
1750374972;94.81
1750374973;84.94
1750374974;48.29
1750374976;48.32
1750374977;72.42
1750374978;14.12
1750374979;13.44
1750374980;9.02
1750374981;81.79
1750374982;94.45
1750374983;96.51
1750374984;77.54
1750374986;93.55
1750374987;6.61
1750374988;1.71
1750374989;74.51
1750374990;7.05
1750374991;89.78
1750374992;84.46
1750374993;23.21
1750374994;84.45
1750374996;83.65
1750374997;57.61
1750374998;24.11
1750374999;88.03
1750375000;42.92
1750375001;92.45
1750375002;53.83
1750375003;65.01
1750375004;19.51
1750375006;37.28
1750375007;41.96
1750375008;35.9
1750375009;99.09
1750375010;17.76
1750375011;2.91
1750375012;58.33
1750375013;67.41
1750375014;64.71
1750375015;45.24
1750375017;30.5
1750375018;96.29
1750375019;97.04
1750375020;28.9
1750375021;20.56
1750375022;27.98
1750375023;16.62
1750375024;32.09
1750375026;74.92
1750375027;41.34
1750375028;33.41
1750375029;52.37
1750375030;72.24
1750375031;47.01
1750375032;93.04
1750375034;80.34
1750375036;20.82
1750375037;97.2
1750375038;41.65
1750375040;54.37
1750375041;1.43
1750375042;80.01
1750375043;78.06
1750375044;72.08
1750375046;73.57
1750375047;74.55
1750375048;76.79
1750375049;20.44
1750375050;87.44
1750375051;68.33
1750375052;13.17
1750375053;92.44
1750375054;36.75
1750375056;99.1
1750375057;66.47
1750375058;89.28
1750375059;2.2
1750375060;7.56
1750375061;75.61
1750375062;84.36
1750375063;18.93
1750375064;80.83
1750375066;45.07
1750375067;3.41
1750375068;86.66
1750375069;47.75
1750375070;3.05
1750375071;73.91
1750375072;3.76
1750375073;43.86
1750375074;16.96
1750375076;27.56
1750375077;59.04
1750375078;11.13
1750375079;14.44
1750375080;54.87
1750375081;64.57
1750375082;91.67
1750375083;89.06
1750375084;44.25
1750375085;11.28
1750375087;89.23
1750375088;66.11
1750375089;99.67
1750375090;91.4
1750375091;7.75
1750375092;12.52
1750375093;89.52
1750375094;9.25
1750375095;12.19
1750375097;22.83
1750375098;66.19
1750375099;39.95
1750375100;48.91
1750375101;1.03
1750375102;43.36
1750375103;20.26
1750375104;13.3
1750375105;6.61
1750375106;27.08
1750375108;4.69
1750375109;54.75
1750375110;6.03
1750375111;67.7
1750375112;91.26
1750375113;82.2
1750375114;21.37
1750375115;83.45
1750375116;72.51
1750375118;57.24
1750375119;5.87
1750375120;33.34
1750375121;81.34
1750375122;74.14
1750375123;77.31
1750375124;8.74
1750375125;13.66
1750375127;20.75
1750375128;73.56
1750375129;41.04
1750375130;21.23
1750375131;5.57
1750375132;81.43
1750375133;72.07
1750375134;51.9
1750375135;57.82
1750375137;49.44
1750375138;79.92
1750375139;48.0
1750375140;27.37
1750375141;76.21
1750375142;53.87
1750375143;49.07
1750375144;25.32
1750375145;13.52
1750375147;37.37
1750375148;11.45
1750375149;12.54
1750375150;35.22
1750375151;62.48
1750375152;63.44
1750375153;47.25
1750375154;8.18
1750375156;63.73
1750375157;58.89
1750375158;55.32
1750375159;47.49
1750375160;81.01
1750375161;29.84
1750375162;75.06
1750375163;20.55
1750375165;88.39
1750375166;85.21
1750375167;80.11
1750375168;28.28
1750375169;17.73
1750375170;25.76
1750375171;17.23
1750375172;92.48
1750375174;4.7
1750375175;34.16
1750375176;67.28
1750375177;33.23
1750375178;70.27
1750375179;47.6
1750375180;98.68
1750375181;40.91
1750375182;60.38
1750375184;59.33
1750375185;1.94
1750375186;57.18
1750375187;39.56
1750375188;81.34
1750375189;47.7
1750375190;89.67
1750375191;57.64
1750375193;72.69
1750375194;30.29
1750375195;0.19
1750375196;17.2
1750375197;53.61
1750375198;66.89
1750375199;22.62
1750375200;38.06
1750375202;10.07
1750375203;59.21
1750375204;68.6
1750375205;65.14
1750375206;10.97
1750375207;92.58
1750375208;65.55
1750375209;72.13
1750375211;19.7
1750375212;48.89
1750375213;53.21
1750375214;20.07
1750375215;67.93
1750375216;66.01
1750375217;94.93
1750375218;88.78
1750375219;90.93
1750375221;85.19
1750375222;93.96
1750375223;11.73
1750375224;61.18
1750375225;26.76
1750375226;6.04
1750375227;58.72
1750375228;9.87
1750375230;51.84
1750375231;17.12
1750375232;20.98
1750375233;30.38
1750375234;78.4
1750375235;81.1
1750375236;30.96
1750375237;31.07
1750375239;23.49
1750375240;36.58
1750375241;56.35
1750375242;52.6
1750375243;61.82
1750375244;91.62
1750375245;41.86
1750375246;37.68
1750375248;82.02
1750375249;7.31
1750375250;1.04
1750375251;40.85
1750375252;54.81
1750375253;81.54
1750375254;21.38
1750375256;94.66
1750375257;73.79
1750375258;87.99
1750375259;97.44
1750375260;59.71
1750375261;25.71
1750375262;21.41
1750375263;23.12
1750375265;38.24
1750375266;15.02
1750375267;54.56
1750375268;7.18
1750375269;28.77
1750375270;20.06
1750375271;36.72
1750375272;75.69
1750375273;33.51
1750375275;27.61
1750375276;93.91
1750375277;57.28
1750375278;6.96
1750375279;90.03
1750375280;97.08
1750375281;33.92
1750375283;42.66
1750375284;37.12
1750375285;33.91
1750375286;57.78
1750375287;84.34
1750375288;31.83
1750375289;89.37
1750375290;28.78
1750375292;69.71
1750375293;75.66
1750375294;85.27
1750375295;60.16
1750375296;65.09
1750375297;72.49
1750375298;89.3
1750375300;14.56
1750375301;48.22
1750375302;71.25
1750375303;76.83
1750375304;36.09
1750375305;52.34
1750375306;83.92
1750375307;10.82
1750375309;71.96
1750375310;56.24
1750375311;55.78
1750375312;85.53
1750375313;33.94
1750375314;89.87
1750375315;21.62
1750375316;30.8
1750375318;32.36
1750375319;0.94
1750375320;0.15
1750375321;97.47
1750375322;81.65
1750375323;48.01
1750375324;24.25
1750375325;3.53
1750375327;45.76
1750375328;52.93
1750375329;88.86
1750375330;28.32
1750375331;32.47
1750375332;12.57
1750375333;85.44
1750375334;58.06
1750375336;64.99
1750375337;52.5
1750375338;28.64
1750375339;20.12
1750385877;13.35
1750385878;69.25
1750385879;50.99
1750385880;31.22
1750385881;90.33
1750385882;39.22
1750385883;70.79
1750385884;43.0
1750385886;8.87
1750385887;13.87
1750385888;73.06
1750385889;93.71
1750385890;41.64
1750385891;93.2
1750385892;6.36
1750385893;6.97
1750385894;51.48
1750385895;93.31
1750385897;4.45
1750385898;37.39
1750385899;83.0
1750385900;22.27
1750385901;67.0
