timestamp;gpu_usage
1749608466;91.92
1749608467;4.67
1749608469;11.96
1749608470;90.37
1749608471;83.49
1749608472;10.77
1749608473;16.21
1749608474;73.71
1749608475;92.08
1749608476;72.74
1749608477;26.95
1749608478;18.77
1749608479;93.81
1749608480;32.94
1749608481;49.79
1749608482;19.96
1749608483;33.1
1749608484;72.64
1749608485;88.27
1749608487;98.45
1749608488;86.29
1749608489;25.14
1749608490;1.69
1749608491;91.88
1749608492;46.18
1749608493;30.72
1749608494;17.2
1749608495;34.6
1749608496;29.4
1749608497;55.47
1749608498;44.49
1749608499;84.06
1749608500;77.12
1749608501;10.69
1749608502;91.51
1749608503;71.63
1749608505;34.81
1749608506;20.39
1749608507;57.64
1749608508;98.94
1749608509;25.97
1749608510;23.72
1749608511;71.84
1749608512;86.89
1749608513;77.13
1749608514;73.18
1749608515;14.94
1749608516;21.82
1749608517;80.82
1749608518;35.08
1749608519;27.88
1749608520;16.53
1749608522;21.59
1749608523;74.3
1749608524;51.97
1749608525;41.47
1749608526;60.26
1749608527;70.0
1749608528;93.61
1749608529;65.54
1749608530;23.45
1749608531;24.52
1749608532;92.48
1749608533;30.3
1749608534;4.32
1749608535;21.84
1749608536;22.17
1749608537;45.53
1749608539;14.66
1749608540;0.19
1749608541;55.03
1749608542;99.83
1749608543;20.82
1749608544;16.27
1749608545;0.03
1749608546;6.96
1749608547;13.0
1749608548;19.18
1749608549;80.7
1749608550;93.71
1749608551;15.49
1749608552;48.91
1749608553;48.28
1749608554;53.62
1749608556;1.89
1749608557;58.78
1749608558;83.53
1749608559;49.65
1749608560;56.64
1749608561;94.51
1749608562;94.55
1749608563;33.82
1749608564;40.77
1749608565;80.1
1749608566;7.13
1750373785;94.82
1750373786;39.53
1750373787;53.27
1750373788;47.62
1750373890;87.79
1750373891;78.79
1750373892;21.61
1750373893;82.9
1750375348;17.73
1750375349;50.89
1750375350;34.68
1750375351;5.53
1750375352;8.64
1750375353;49.0
1750375354;93.2
1750375356;22.38
1750375357;60.16
1750375358;26.34
1750375359;1.81
1750375360;10.06
1750375361;86.42
1750375362;39.06
1750375363;12.13
1750375364;66.18
1750375366;25.62
1750375367;83.78
1750375368;88.23
1750375369;29.08
1750375370;6.81
1750375371;77.48
1750375372;75.01
1750375373;93.04
1750375374;29.1
1750375376;27.03
1750375377;65.4
1750375378;48.8
1750375379;44.32
1750375380;57.25
1750375381;18.43
1750375382;74.55
1750375383;83.87
1750375384;12.07
1750375386;5.22
1750375387;39.2
1750375388;14.78
1750375389;71.69
1750375390;73.13
1750375391;77.73
1750375392;37.15
1750375393;25.61
1750375394;85.88
1750375396;16.17
1750375414;0.3
1750375415;58.1
1750375416;51.91
1750375418;50.88
1750375419;41.41
1750375420;82.26
1750375421;46.0
1750375422;82.75
1750375423;52.38
1750375424;13.53
1750375425;22.96
1750375426;98.39
1750375427;73.83
1750375429;84.51
1750375430;8.8
1750375431;88.82
1750375432;44.62
1750375433;54.4
1750375434;20.84
1750375435;23.38
1750375436;68.24
1750375437;41.45
1750375439;28.55
1750375440;47.6
1750375441;82.62
1750375442;1.52
1750375443;69.43
1750375444;81.44
1750375445;16.64
1750375446;33.87
1750375447;28.93
1750375449;30.33
1750375450;38.48
1750375451;82.01
1750375452;45.99
1750375453;80.27
1750375454;24.87
1750375455;24.1
1750375456;23.79
1750375457;92.18
1750375459;49.35
1750375460;20.56
1750375461;61.65
1750375462;23.94
1750375463;74.24
1750375464;59.85
1750375465;74.95
1750375466;56.66
1750375467;54.34
1750375468;96.34
1750375470;58.23
1750375471;71.96
1750375472;63.06
1750375473;72.83
1750375474;6.9
1750375475;82.83
1750375476;67.8
1750375477;69.27
1750375478;26.26
1750375480;32.09
1750375481;85.53
1750375482;38.5
1750375483;88.28
1750375484;76.7
1750375485;35.15
1750375486;14.64
1750375487;66.45
1750375488;43.67
1750375490;87.1
1750375491;45.8
1750375492;26.97
1750375493;72.75
1750375494;36.85
1750375495;93.06
1750375496;5.28
1750375497;55.24
1750375498;8.18
1750375500;9.26
1750375501;47.78
1750375502;66.3
1750375503;15.62
1750375504;1.79
1750375505;15.67
1750375506;83.83
1750375507;32.27
1750377252;36.95
1750377253;59.86
1750377254;34.36
1750377255;66.5
1750377256;37.58
1750377257;3.24
1750377258;66.43
1750377259;95.91
1750377260;83.63
1750377262;76.21
1750377263;49.5
1750377264;89.89
1750377265;60.81
1750377266;72.72
1750377267;31.84
1750377268;0.66
1750377269;84.05
1750377270;44.15
1750377271;64.03
1750377273;80.76
1750377274;79.39
1750377275;74.59
1750377276;24.54
1750377277;71.33
1750377278;7.15
1750377279;50.39
1750377280;82.38
1750377281;91.71
1750377282;99.26
1750377284;21.22
1750377285;54.17
1750377286;42.85
1750377287;84.11
1750377289;71.1
1750377290;68.78
1750377291;34.1
1750377292;65.36
1750377294;20.35
1750377295;48.8
1750377296;11.8
1750377297;52.49
1750377298;79.1
1750377299;82.19
1750377300;94.01
1750377301;40.65
1750377303;50.01
1750377304;33.6
1750377305;50.03
1750377306;25.99
1750377307;59.96
1750377308;3.1
1750377309;1.27
1750377311;6.88
1750377313;36.17
1750377314;77.82
1750377315;38.94
1750377316;17.32
1750377317;15.28
1750377318;43.59
1750377319;37.51
1750377320;54.89
1750377321;83.75
1750377323;24.47
1750377324;98.83
1750377325;52.71
1750377326;20.21
1750377327;62.84
1750377328;17.91
1750377329;44.15
1750377330;93.71
1750377331;86.89
1750377332;53.44
1750377334;8.16
1750377336;18.06
1750377337;35.56
1750377338;63.06
1750377339;53.08
1750377340;38.29
1750377341;42.97
1750377343;76.02
1750377344;3.33
1750377345;95.91
1750377346;66.61
1750377347;24.05
1750377348;89.4
1750377349;58.42
1750377350;46.21
1750377351;45.85
1750377353;49.24
1750377354;28.39
1750377355;24.15
1750377356;37.73
1750377357;18.96
1750377358;10.44
1750377359;79.47
1750377361;62.96
1750377362;84.59
1750377363;88.87
1750377364;87.64
1750377365;3.79
1750377366;58.94
1750377367;13.35
1750377368;55.14
1750377370;37.56
1750377371;38.13
1750377372;43.88
1750377373;83.35
1750377374;55.79
1750377375;67.47
1750377376;37.16
1750377377;68.45
1750377378;39.25
1750377380;72.21
1750377381;32.7
1750377382;6.75
1750377383;70.13
1750377384;94.53
1750377385;59.25
1750377386;3.09
1750377387;96.12
1750377388;34.61
1750377390;63.1
1750377391;51.25
1750377392;68.83
1750377393;56.42
1750377394;61.2
1750377395;78.21
1750377396;84.05
1750377397;89.67
1750377398;81.17
1750377400;59.51
1750377401;54.95
1750377402;51.33
1750377403;81.08
1750377404;21.93
1750377405;26.88
1750377406;47.67
1750377407;34.46
1750377408;43.21
1750377410;59.53
1750377411;44.3
1750377412;29.82
1750377413;42.29
1750377414;67.92
1750377415;4.68
1750377416;4.86
1750377417;44.36
1750377419;13.92
1750377420;36.18
1750377421;9.89
1750377422;0.72
1750377423;48.36
1750377424;26.32
1750377425;87.6
1750377426;79.45
1750377428;94.3
1750377429;8.84
1750377430;11.2
1750377431;31.44
1750377432;84.39
1750377433;39.9
1750377434;19.31
1750377435;21.66
1750377437;8.09
1750377438;26.81
1750377439;78.81
1750377440;92.98
1750377441;36.38
1750377442;41.2
1750377443;6.95
1750377444;12.51
1750377445;5.69
1750377447;81.52
1750377448;44.78
1750377449;36.24
1750377450;18.4
1750377451;12.9
1750377452;14.15
1750377453;46.69
1750377454;20.04
1750377455;61.52
1750377457;64.27
1750377458;68.33
1750377459;88.37
1750377460;95.08
1750377461;18.41
1750377462;17.54
1750377463;55.69
1750377464;49.88
1750377465;32.5
1750377466;74.47
1750377467;90.11
1750377469;66.58
1750377470;26.67
1750377471;49.03
1750377472;4.77
1750377473;46.8
1750377474;7.43
1750377475;40.04
1750377476;36.9
1750377477;69.13
1750377478;24.67
1750377479;98.47
1750377480;11.85
1750377482;58.31
1750377483;89.84
1750377484;12.4
1750377485;69.78
1750377486;29.2
1750377487;66.21
1750377488;69.5
1750377489;83.41
1750377490;90.44
1750377491;77.72
1750377492;2.29
1750377495;54.69
1750377496;54.36
1750377497;57.08
1750377498;31.41
1750377499;13.54
1750377500;49.91
1750377501;87.94
1750377502;64.44
1750377504;43.78
1750377505;43.2
1750377507;57.6
1750377508;33.18
1750377509;13.23
1750377510;58.68
1750377511;49.36
1750377513;77.67
1750377514;90.87
1750377515;22.32
1750377516;88.14
1750377517;60.77
1750377518;72.88
1750377520;3.88
1750377521;44.83
1750377522;56.32
1750377523;24.01
1750377524;92.75
1750377525;68.59
1750377526;18.78
1750377527;21.79
1750377528;5.87
1750377529;44.4
1750377530;4.58
1750377531;20.59
1750377533;14.59
1750377534;49.29
1750377535;60.52
1750377536;40.96
1750377537;66.98
1750377538;48.42
1750377539;87.62
1750377540;53.58
1750377541;22.3
1750377542;94.89
1750377543;16.16
1750377545;77.02
1750377546;16.72
1750377547;28.23
1750377548;65.96
1750377549;38.76
1750377550;52.32
1750377551;41.66
1750377552;65.52
1750377553;93.8
1750377554;69.67
1750377555;40.84
1750377556;78.75
1750377558;25.85
1750377559;56.08
1750377560;25.0
1750377561;5.1
1750377562;38.4
1750377563;0.99
1750377564;31.22
1750377565;93.35
1750377566;34.53
1750377567;47.96
1750377568;96.54
1750377570;25.6
1750377571;71.59
1750377572;96.92
1750377573;95.61
1750377574;51.72
1750377575;96.92
1750377576;38.09
1750377577;84.03
1750377578;95.63
1750377579;75.89
1750377580;50.04
1750377581;26.66
1750377582;64.45
1750377584;82.87
1750377585;89.12
1750377586;51.07
1750377587;8.59
1750377588;6.51
1750377589;88.24
1750377590;91.24
1750377591;17.94
1750377592;60.28
1750377593;91.49
1750377594;55.69
1750377595;75.22
1750377596;30.23
1750377597;86.32
1750377599;70.67
1750377600;45.5
1750377601;41.59
1750377602;36.92
1750377603;75.23
1750377604;92.07
1750377605;33.14
1750377606;25.0
1750377607;25.93
1750377608;96.31
1750377610;37.51
1750377611;40.14
1750377612;34.18
1750377613;47.55
1750377614;31.28
1750377615;79.98
1750377616;74.27
1750377617;68.54
1750377618;5.83
1750377619;75.81
1750377621;39.0
1750377622;36.57
1750377623;5.42
1750377624;54.34
1750377625;93.97
1750377626;71.79
1750377627;99.21
1750377628;9.32
1750377629;45.0
1750377630;27.92
1750377632;10.35
1750377633;82.59
1750377634;74.67
1750377635;97.83
1750377636;92.65
1750377637;36.91
1750377638;27.56
1750377639;6.82
1750377640;10.95
1750377641;99.3
1750377642;40.62
1750377643;4.57
1750377645;28.88
1750377646;58.66
1750377647;89.5
1750377648;41.88
1750377649;66.24
1750377650;89.76
1750377651;9.96
1750377652;81.82
1750377653;5.72
1750377654;48.5
1750377655;38.74
1750377657;39.1
1750377658;43.89
1750377659;13.56
1750377661;65.96
1750377662;50.37
1750377663;3.24
1750377664;20.4
1750377665;21.8
1750377667;88.64
1750377669;26.65
1750377670;24.15
1750377671;45.44
1750377672;90.21
1750377673;29.74
1750377678;19.22
1750377679;23.09
1750377681;31.71
1750377682;19.47
1750377683;92.58
1750377684;35.15
1750377685;41.9
1750377686;46.61
1750377687;7.07
1750377688;33.96
1750377689;15.17
1750377691;10.71
1750377692;1.99
1750377693;67.27
1750377694;74.22
1750377695;98.7
1750377696;55.55
1750377697;66.57
1750377698;22.0
1750377699;96.68
1750377701;97.83
1750377702;98.28
1750377703;94.47
1750377704;62.15
1750377705;45.7
1750377706;83.29
1750377707;91.77
1750377708;29.43
1750377709;2.79
1750377710;90.91
1750377712;57.99
1750377713;43.34
1750377714;49.83
1750377715;44.81
1750377716;1.51
1750377717;36.96
1750377718;50.49
1750377719;93.64
1750377720;66.84
1750377721;2.42
1750377723;66.2
1750377724;37.14
1750377725;26.92
1750377726;29.65
1750377727;83.98
1750377728;69.39
1750377729;31.33
1750377730;85.19
1750377731;43.59
1750377732;44.93
1750377733;94.95
1750377735;27.13
1750377736;94.43
1750377737;72.52
1750377738;90.89
1750377739;13.52
1750377740;84.66
1750377741;94.26
1750377742;80.84
1750377743;61.11
1750377744;0.38
1750377745;26.51
1750377747;31.57
1750377748;69.72
1750377749;33.52
1750377750;32.62
1750377751;52.52
1750377752;6.91
1750377753;18.82
1750377754;65.74
1750377755;22.74
1750377756;84.86
1750377757;85.63
1750377758;23.95
1750377760;52.31
1750377761;78.74
1750377762;26.65
1750377763;83.68
1750377764;51.63
1750377765;0.08
1750377766;58.68
1750377767;29.56
1750377768;91.91
1750377769;18.01
1750377770;97.57
1750377771;87.2
1750377772;14.14
1750377774;85.32
1750377775;85.68
1750377776;45.7
1750377777;65.56
1750377778;5.52
1750377779;67.68
1750377780;92.27
1750377781;61.38
1750377782;78.36
1750377783;84.79
1750377784;80.96
1750377785;22.16
1750377786;13.12
1750377788;36.88
1750377789;36.19
1750377790;2.8
1750377791;79.94
1750377792;31.77
1750377793;86.26
1750377794;94.69
1750377795;56.6
1750377796;43.49
1750377797;44.73
1750377798;62.98
1750377799;49.72
1750377800;88.42
1750377801;65.58
1750377802;83.51
1750377804;19.67
1750377805;20.51
1750377806;32.77
1750377807;4.58
1750377808;22.48
1750377809;45.72
1750377810;84.21
1750377811;8.74
1750377812;41.13
1750377813;67.72
1750377814;25.73
1750377815;59.85
1750377816;17.54
1750377817;6.0
1750377819;38.91
1750377820;25.81
1750377821;5.23
1750377822;35.56
1750377823;22.39
1750377824;30.83
1750377825;19.85
1750377826;46.47
1750377827;44.29
1750377828;50.22
1750377829;80.72
1750377830;50.78
1750377831;32.18
1750377832;9.04
1750377834;85.22
1750377835;99.08
1750377836;62.04
1750377837;92.0
1750377838;71.06
1750377839;0.57
1750377840;6.93
1750377841;99.5
1750377842;4.47
1750377843;74.26
1750377844;99.94
1750377845;57.73
1750377846;27.15
1750377848;43.91
1750377849;83.52
1750377850;34.74
1750377851;3.04
1750377852;52.11
1750377853;56.33
1750377854;49.03
1750377855;28.39
1750377856;25.47
1750377857;1.97
1750377858;89.25
1750377859;30.22
1750377860;20.01
1750377861;85.89
1750377863;18.67
1750377864;3.47
1750377865;41.24
1750377866;30.1
1750377867;6.44
1750377868;79.71
1750377869;18.69
1750377870;71.44
1750377871;78.08
1750377872;37.1
1750377873;40.74
1750377874;73.64
1750377875;79.25
1750377876;14.94
1750377878;49.48
1750377879;89.42
1750377880;78.02
1750377881;77.46
1750377882;99.3
1750377883;83.25
1750377884;7.27
1750377885;69.57
1750377886;97.5
1750377887;64.33
1750377888;7.68
1750377889;39.38
1750377890;71.95
1750377893;25.02
1750377894;58.34
1750377895;67.28
1750377896;19.44
1750377897;13.77
1750377898;75.17
1750377899;22.87
1750377900;80.15
1750377901;73.93
1750377902;65.66
1750377903;81.67
1750377904;7.96
1750377905;41.5
1750377906;16.08
1750377908;31.66
1750377909;42.29
1750377910;65.08
1750377911;8.95
1750377912;93.81
1750377913;57.45
1750377914;61.86
1750377915;53.2
1750377916;18.75
1750377917;59.92
1750377918;54.41
1750377919;78.19
1750377920;37.85
1750377921;68.65
1750377923;11.52
1750377924;31.67
1750377925;31.78
1750377926;1.74
1750377927;88.57
1750377928;68.75
1750377929;62.14
1750377930;8.09
1750377931;83.25
1750377932;93.76
1750377933;56.86
1750377934;26.0
1750377935;59.21
1750377936;22.88
1750377938;25.79
1750377939;77.91
1750377940;78.27
1750377942;35.9
1750377943;11.77
1750377944;99.54
1750377945;24.2
1750377946;56.96
1750377947;95.6
1750377948;75.72
1750377949;22.94
1750377950;49.3
1750377951;78.03
1750377953;92.7
1750377954;51.36
1750377955;0.08
1750377956;65.67
1750377957;83.44
1750377958;12.72
1750377959;30.41
1750377960;80.64
1750377961;93.64
1750377962;56.08
1750377963;10.1
1750377964;27.43
1750377965;83.43
1750377966;79.64
1750377968;92.72
1750377969;63.99
1750377970;50.89
1750377971;22.06
1750377972;76.45
1750377973;22.51
1750377974;60.7
1750377975;15.59
1750377976;12.12
1750377977;51.07
1750377978;74.99
1750377979;11.93
1750377980;56.74
1750377981;60.66
1750377983;81.83
1750377984;84.6
1750377985;32.55
1750377986;15.34
1750377987;56.12
1750377988;45.92
1750377989;85.4
1750377990;16.52
1750377991;34.94
1750377992;29.77
1750377993;44.38
1750377994;17.93
1750377995;4.45
1750377997;77.88
1750377998;63.56
1750377999;13.01
1750378000;65.62
1750378001;64.63
1750378002;5.31
1750378003;25.85
1750378004;44.3
1750378005;31.97
1750378006;49.07
1750378007;90.38
1750378008;89.26
1750378009;73.8
1750378010;84.91
1750378012;28.27
1750378013;39.88
1750378014;33.41
1750378015;31.52
1750378016;73.45
1750378017;42.83
1750378018;46.94
1750378019;42.66
1750378020;92.36
1750378021;65.04
1750378022;41.48
1750378023;64.3
1750378024;1.24
1750378025;34.25
1750378027;91.68
1750378028;67.27
1750378029;64.01
1750378030;82.41
1750378031;90.07
1750378032;62.68
1750378033;97.35
1750378034;66.04
1750378035;29.73
1750378036;86.87
1750378037;34.55
1750378038;5.43
1750378039;76.33
1750378041;96.22
1750378042;71.18
1750378043;88.55
1750378044;25.59
1750378045;30.21
1750378046;77.52
1750378047;96.47
1750378048;39.41
1750378049;54.69
1750378050;45.62
1750378051;98.72
1750378052;36.78
1750378054;54.41
1750378055;35.5
1750378056;4.14
1750378057;92.57
1750378058;31.95
1750378059;91.68
1750378060;78.44
1750378061;73.64
1750378062;17.4
1750378063;26.13
1750378064;66.8
1750378065;56.46
1750378066;57.11
1750378067;77.2
1750378069;13.86
1750378070;54.77
1750378071;32.54
1750378072;89.61
1750378073;11.52
1750378074;28.74
1750378075;79.66
1750378076;76.37
1750378077;14.26
1750378078;36.14
1750378079;57.91
1750378080;56.35
1750378081;26.73
1750378083;87.59
1750378084;58.91
1750378085;18.3
1750378086;80.06
1750378087;88.04
1750378088;58.6
1750378089;27.26
1750378090;76.41
1750378091;85.1
1750378092;90.84
1750378093;86.14
1750378095;51.62
1750378096;12.02
1750378097;70.54
1750378098;14.58
1750378099;25.35
1750378100;15.2
1750378101;49.97
1750378102;72.95
1750378103;77.79
1750378104;65.61
1750378106;20.47
1750378107;66.96
1750378108;28.76
1750378109;34.08
1750378110;80.79
1750378112;54.25
1750378113;88.31
1750378114;68.14
1750378115;80.51
1750378116;31.74
1750378117;27.94
1750378118;74.73
1750378119;47.5
1750378120;65.87
1750378121;33.52
1750378122;14.51
1750378123;10.23
1750378124;55.35
1750378125;82.34
1750378127;11.12
1750378128;58.21
1750378129;26.62
1750378130;84.81
1750378131;21.01
1750378132;95.36
1750378133;0.52
1750378134;69.46
1750378135;95.48
1750378136;87.47
1750378137;1.11
1750378138;0.98
1750378139;87.16
1750378140;39.52
1750378142;20.65
1750378143;13.97
1750378144;44.41
1750378145;66.94
1750378146;50.69
1750378147;5.47
1750378148;29.73
1750378149;26.05
1750378150;79.31
1750378151;38.2
1750378152;15.67
1750378153;21.08
1750378154;86.04
1750378156;75.44
1750378157;67.76
1750378158;70.39
1750378159;63.39
1750378160;20.36
1750378161;69.11
1750378162;50.63
1750378163;22.84
1750378164;93.98
1750378165;25.08
1750378166;32.83
1750378167;71.75
1750378168;25.21
1750378169;33.3
1750378171;62.39
1750378172;83.15
1750378173;94.32
1750378174;11.82
1750378175;42.39
1750378176;56.01750378324;80.09
1750378179;22.5
1750378180;23.03
1750378181;58.05
1750378182;32.36
1750378183;55.89
1750378185;30.86
1750378186;79.91
1750378187;15.88
1750378188;55.74
1750378189;30.02
1750378190;92.98
1750378191;85.19
1750378192;92.24
1750378193;51.29
1750378194;49.87
1750378195;92.84
1750378196;81.69
1750378198;81.24
1750378199;93.11
1750378200;31.44
1750378201;86.57
1750378202;57.13
1750378203;62.05
1750378204;28.91
1750378205;59.1
1750378206;90.08
1750378207;75.52
1750378208;54.21
1750378209;74.04
1750378210;14.23
1750378212;97.19
1750378213;69.73
1750378214;93.36
1750378215;81.98
1750378216;77.67
1750378217;79.55
1750378218;41.99
1750378219;27.06
1750378220;68.28
1750378221;85.45
1750378222;56.78
1750378223;74.97
1750378224;56.97
1750378226;14.35
1750378227;63.98
1750378228;63.01
1750378229;0.53
1750378230;96.13
1750378231;55.67
1750378232;60.0
1750378233;70.5
1750378234;49.81
1750378235;34.94
1750378236;7.95
1750378237;27.06
1750378239;6.84
1750378240;36.73
1750378241;38.8
1750378242;41.0
1750378243;73.08
1750378244;58.8
1750378245;39.02
1750378246;97.03
1750378247;48.73
1750378248;31.52
1750378249;23.86
1750378250;31.1
1750378251;46.12
1750378253;42.49
1750378254;65.49
1750378255;89.64
1750378256;46.76
1750378257;3.45
1750378258;35.86
1750378259;19.32
1750378260;24.72
1750378261;69.87
1750378262;13.55
1750378263;6.13
1750378264;44.24
1750378265;69.24
1750378267;37.85
1750378268;52.91
1750378269;77.48
1750378270;94.87
1750378271;16.52
1750378272;71.5
1750378273;83.48
1750378274;80.81
1750378275;94.38
1750378276;35.89
1750378277;1.07
1750378278;59.49
1750378279;85.58
1750378281;88.97
1750378282;50.03
1750378284;39.71
1750378285;91.75
1750378286;37.2
1750378287;88.45
1750378288;73.11
1750378289;26.7
1750378290;26.77
1750378291;97.8
1750378292;84.91
1750378293;36.91
1750378295;45.27
1750378296;88.39
1750378297;69.79
1750378298;71.12
1750378299;99.42
1750378300;66.46
1750378301;97.02
1750378302;52.24
1750378303;58.53
1750378304;6.3
1750378305;67.16
1750378306;5.5
1750378308;76.73
1750378309;53.78
1750378310;81.48
1750378311;81.66
1750378312;34.69
1750378313;7.12
1750378314;30.43
1750378315;18.21
1750378316;63.18
1750378317;46.71
1750378318;26.57
1750378319;5.78
1750378321;17.77
1750378322;64.3
1750378323;89.73
1750378325;35.26
1750378326;32.39
1750378327;19.09
1750378328;65.76
1750378329;12.94
1750378330;60.17
1750378331;21.44
1750378332;28.55
1750378334;37.14
1750378335;10.45
1750378336;46.47
1750378337;50.59
1750378338;68.1
1750378339;6.46
1750378340;19.93
1750378341;26.39
1750378342;29.09
1750378343;68.82
1750378344;75.35
1750378345;99.78
1750378346;59.93
1750378348;51.71
1750378349;11.16
1750378350;5.75
1750378351;71.06
1750378352;22.51
1750378353;64.93
1750378354;94.79
1750378355;85.88
1750378356;40.15
1750378357;34.47
1750378358;61.23
1750378359;58.55
1750378361;15.96
1750378362;99.82
1750378363;21.38
1750378364;0.78
1750378365;65.42
1750378366;17.02
