timestamp;gpu_usage
1749608425;93.48
1749608426;6.59
1749608427;62.21
1749608428;91.35
1749608429;74.18
1749608430;25.58
1749608431;22.46
1749608432;29.48
1749608433;16.96
1749608434;60.02
1749608436;15.6
1749608437;47.71
1749608438;25.97
1749608439;92.99
1749608440;59.37
1749608441;64.98
1749608442;25.19
1749608443;10.89
1749608444;76.96
1749608445;88.39
1749608446;87.84
1749608447;43.14
1749608448;80.87
1749608449;60.57
1749608450;43.02
1749608451;5.5
1749608453;90.4
1749608454;26.46
1749608455;82.12
1749608456;85.93
1749608457;68.7
1749608458;3.83
1749608459;51.89
1749608460;12.28
1749608461;97.41
1749608462;93.32
1749608463;98.51
1749608464;1.62
1749608465;99.33
1749608466;21.01
1749608467;97.78
1749608469;63.87
1749608470;54.74
1749608471;82.46
1749608472;57.73
1749608473;48.04
1749608474;91.2
1749608475;27.31
1749608476;46.46
1749608477;90.21
1749608478;4.66
1749608479;75.95
1749608480;88.92
1749608481;20.66
1749608482;86.27
1749608483;29.64
1749608484;34.28
1749608485;53.59
1749608487;33.51
1749608488;25.62
1749608489;55.62
1749608490;16.31
1749608491;89.52
1749608492;96.76
1749608493;10.41
1749608494;48.38
1749608495;84.31
1749608496;6.48
1749608497;78.0
1749608498;14.98
1749608499;79.95
1749608500;98.72
1749608501;0.32
1749608502;84.92
1749608503;50.58
1749608505;67.03
1749608506;45.67
1749608507;71.98
1749608508;38.31
1749608509;62.66
1749608510;86.75
1749608511;43.25
1749608512;88.17
1749608513;48.65
1749608514;48.91
1749608515;90.61
1749608516;23.35
1749608517;55.41
1749608518;69.17
1749608519;13.4
1749608520;39.36
1749608522;68.79
1749608523;95.23
1749608524;3.58
1749608525;87.39
1749608526;1.96
1749608527;89.21
1749608528;39.04
1749608529;15.75
1749608530;26.05
1749608531;33.94
1749608532;49.1
1749608533;61.98
1749608534;57.95
1749608535;46.14
1749608536;18.24
1749608537;66.61
1749608539;6.92
1749608540;72.57
1749608541;28.14
1749608542;9.91
1749608543;48.9
1749608544;19.26
1749608545;25.61
1749608546;35.13
1749608547;39.97
1749608548;72.4
1749608549;22.23
1749608550;59.61
1749608551;9.99
1749608552;33.1
1749608553;18.57
1749608554;16.34
1749608556;93.01
1749608557;1.96
1749608558;42.46
1749608559;39.47
1749608560;83.21
1749608561;69.94
1749608562;12.14
1749608563;6.57
1749608564;72.23
1749608565;10.54
1749608566;64.93
1750373785;12.04
1750373786;0.99
1750373787;87.19
1750373788;64.57
1750373890;18.13
1750373891;97.08
1750373892;96.29
1750373893;17.93
1750375348;85.23
1750375349;37.71
1750375350;44.86
1750375351;99.21
1750375352;93.35
1750375353;97.01
1750375354;49.23
1750375356;53.69
1750375357;53.23
1750375358;51.06
1750375359;47.26
1750375360;36.64
1750375361;76.97
1750375362;10.94
1750375363;40.64
1750375364;53.42
1750375366;68.45
1750375367;86.46
1750375368;79.02
1750375369;16.04
1750375370;2.09
1750375371;5.87
1750375372;71.25
1750375373;84.99
1750375374;21.37
1750375376;12.75
1750375377;91.24
1750375378;73.03
1750375379;18.66
1750375380;33.24
1750375381;5.98
1750375382;13.05
1750375383;14.88
1750375384;21.8
1750375386;28.22
1750375387;10.69
1750375388;59.67
1750375389;64.66
1750375390;49.77
1750375391;32.85
1750375392;15.54
1750375393;27.43
1750375394;92.24
1750375396;11.11
1750375408;28.39
1750375409;33.64
1750375410;46.36
1750375411;24.85
1750375412;17.89
1750375413;56.23
1750375414;78.48
1750375415;21.11
1750375416;68.57
1750375418;54.05
1750375419;88.01
1750375420;83.74
1750375421;30.89
1750375422;21.98
1750375423;58.18
1750375424;59.97
1750375425;0.99
1750375426;88.44
1750375427;17.16
1750375429;32.49
1750375430;48.62
1750375431;94.16
1750375432;37.98
1750375433;37.93
1750375434;12.8
1750375435;74.54
1750375436;94.78
1750375437;89.85
1750375439;35.63
1750375440;30.05
1750375441;75.4
1750375442;9.97
1750375443;58.84
1750375444;92.25
1750375445;62.64
1750375446;33.05
1750375447;60.09
1750375449;47.25
1750375450;14.74
1750375451;44.41
1750375452;77.65
1750375453;1.69
1750375454;22.45
1750375455;72.55
1750375456;49.39
1750375457;77.62
1750375459;98.5
1750375460;95.07
1750375461;13.72
1750375462;60.5
1750375463;6.3
1750375464;12.41
1750375465;82.62
1750375466;12.69
1750375467;35.54
1750375468;7.21
1750375470;86.56
1750375471;5.48
1750375472;71.94
1750375473;7.12
1750375474;81.87
1750375475;17.18
1750375476;96.52
1750375477;27.92
1750375478;62.88
1750375480;45.41
1750375481;87.8
1750375482;72.62
1750375483;39.93
1750375484;17.82
1750375485;71.09
1750375486;2.71
1750375487;84.32
1750375488;78.65
1750375490;89.02
1750375491;84.31
1750375492;28.26
1750375493;99.06
1750375494;4.55
1750375495;87.34
1750375496;80.25
1750375497;29.46
1750375498;65.7
1750375500;32.8
1750375501;68.71
1750375502;85.5
1750375503;71.86
1750375504;42.69
1750375505;5.28
1750375506;7.72
1750375507;26.5
1750377252;77.37
1750377253;66.16
1750377254;65.13
1750377255;56.08
1750377256;92.96
1750377257;66.77
1750377258;75.21
1750377259;25.2
1750377260;27.97
1750377262;74.06
1750377263;59.91
1750377264;38.41
1750377265;0.79
1750377266;33.87
1750377268;41.5
1750377269;84.85
1750377270;70.04
1750377271;42.86
1750377273;34.98
1750377274;26.24
1750377275;11.16
1750377276;48.94
1750377277;23.78
1750377278;53.8
1750377279;41.76
1750377280;83.3
1750377281;51.64
1750377282;24.23
1750377284;19.16
1750377285;82.42
1750377286;48.1
1750377287;97.86
1750377288;16.89
1750377289;36.31
1750377290;49.35
1750377291;76.17
1750377292;59.33
1750377294;55.69
1750377295;85.63
1750377296;11.02
1750377297;70.54
1750377298;33.04
1750377299;88.48
1750377300;43.72
1750377301;60.4
1750377303;16.16
1750377304;63.25
1750377305;95.28
1750377306;16.1
1750377307;18.22
1750377308;2.09
1750377309;86.75
1750377310;29.07
1750377311;21.56
1750377313;95.96
1750377314;83.99
1750377315;46.9
1750377316;93.91
1750377317;85.35
1750377318;7.14
1750377319;24.85
1750377320;82.56
1750377321;73.04
1750377323;37.97
1750377324;67.62
1750377325;61.27
1750377326;49.42
1750377327;55.03
1750377328;33.96
1750377329;50.59
1750377330;61.02
1750377331;6.06
1750377332;58.02
1750377334;61.94
1750377335;23.54
1750377336;85.54
1750377337;48.35
1750377338;82.59
1750377339;49.68
1750377340;54.87
1750377341;38.13
1750377343;96.08
1750377344;45.02
1750377345;16.94
1750377346;21.99
1750377347;86.66
1750377348;53.7
1750377349;28.77
1750377350;92.21
1750377351;46.09
1750377353;3.86
1750377354;81.77
1750377355;38.17
1750377356;50.49
1750377357;49.61
1750377358;66.64
1750377359;61.89
1750377361;86.01
1750377362;11.77
1750377363;72.88
1750377364;4.29
1750377365;56.4
1750377366;97.31
1750377367;81.18
1750377368;29.77
1750377370;18.43
1750377371;24.41
1750377372;8.05
1750377373;44.15
1750377374;88.67
1750377375;33.23
1750377376;1.43
1750377377;46.86
1750377378;15.76
1750377380;23.61
1750377381;9.42
1750377382;31.6
1750377383;71.29
1750377384;94.23
1750377385;65.01
1750377386;46.82
1750377387;19.4
1750377388;91.64
1750377390;74.81
1750377391;47.32
1750377392;15.73
1750377393;99.19
1750377394;23.58
1750377395;32.29
1750377396;31.53
1750377397;80.4
1750377398;7.29
1750377400;80.25
1750377401;46.88
1750377402;67.38
1750377403;6.96
1750377404;11.37
1750377405;89.03
1750377406;61.14
1750377407;91.04
1750377408;45.09
1750377410;47.99
1750377411;74.17
1750377412;38.48
1750377414;59.49
1750377415;59.53
1750377416;27.76
1750377417;96.37
1750377419;88.36
1750377420;86.78
1750377421;49.08
1750377422;33.23
1750377423;20.97
1750377424;84.53
1750377425;88.13
1750377426;94.35
1750377428;26.11
1750377429;95.02
1750377430;7.15
1750377431;22.05
1750377432;60.13
1750377433;33.87
1750377434;69.23
1750377435;2.13
1750377437;61.2
1750377438;2.82
1750377439;11.8
1750377440;79.21
1750377441;45.31
1750377442;8.73
1750377443;60.2
1750377444;84.91
1750377445;0.14
1750377447;90.25
1750377448;82.34
1750377449;50.43
1750377450;48.94
1750377451;71.14
1750377453;51.98
1750377454;29.66
1750377455;0.9
1750377457;97.41
1750377458;48.27
1750377459;23.78
1750377460;59.21
1750377461;73.38
1750377462;17.39
1750377463;58.88
1750377464;97.01
1750377465;11.7
1750377466;24.14
1750377467;29.09
1750377469;24.54
1750377470;44.32
1750377471;52.06
1750377472;46.99
1750377473;0.96
1750377474;89.87
1750377475;57.69
1750377476;21.42
1750377477;42.54
1750377478;68.38
1750377479;42.11
1750377480;54.66
1750377482;86.94
1750377483;92.81
1750377484;7.3
1750377485;5.57
1750377486;30.09
1750377487;31.75
1750377488;45.33
1750377489;16.83
1750377490;77.28
1750377491;9.07
1750377492;17.82
1750377494;20.35
1750377495;10.36
1750377496;78.96
1750377497;66.42
1750377498;2.37
1750377499;23.46
1750377500;2.34
1750377501;70.88
1750377502;81.23
1750377503;73.06
1750377504;54.14
1750377505;7.14
1750377507;96.44
1750377508;17.03
1750377509;72.84
1750377510;6.1
1750377511;37.51
1750377512;66.65
1750377513;14.21
1750377514;42.96
1750377515;66.43
1750377516;65.51
1750377517;86.06
1750377518;11.98
1750377520;44.16
1750377521;79.59
1750377522;33.89
1750377523;15.99
1750377524;31.66
1750377525;77.56
1750377526;27.09
1750377527;34.19
1750377528;18.95
1750377529;12.56
1750377530;7.14
1750377531;6.09
1750377533;93.0
1750377534;19.6
1750377535;41.37
1750377536;17.1
1750377537;35.58
1750377538;22.2
1750377539;37.2
1750377540;83.74
1750377541;99.78
1750377542;0.96
1750377543;52.52
1750377545;47.95
1750377546;81.13
1750377547;15.14
1750377548;88.02
1750377549;94.78
1750377550;96.28
1750377551;26.26
1750377552;96.44
1750377553;54.55
1750377554;29.43
1750377555;59.95
1750377556;5.5
1750377558;84.67
1750377559;36.35
1750377560;20.17
1750377561;41.81
1750377562;58.97
1750377563;31.94
1750377564;81.87
1750377565;62.13
1750377566;14.83
1750377567;71.31
1750377568;48.66
1750377570;65.16
1750377571;65.61
1750377572;11.92
1750377573;54.58
1750377574;34.23
1750377575;38.77
1750377576;29.61
1750377577;81.96
1750377578;64.94
1750377579;18.17
1750377580;53.89
1750377581;72.83
1750377582;94.55
1750377584;60.76
1750377585;40.45
1750377586;44.48
1750377587;74.6
1750377588;49.22
1750377589;36.64
1750377590;23.59
1750377591;2.06
1750377592;29.04
1750377593;7.19
1750377594;41.46
1750377595;49.39
1750377596;68.66
1750377597;75.39
1750377599;24.6
1750377600;6.26
1750377601;63.28
1750377602;64.89
1750377603;75.73
1750377604;2.23
1750377605;85.18
1750377606;11.85
1750377607;94.18
1750377608;19.17
1750377610;10.06
1750377611;72.24
1750377612;17.02
1750377613;40.42
1750377614;33.35
1750377615;79.53
1750377616;7.11
1750377617;88.58
1750377618;86.9
1750377619;40.43
1750377621;99.81
1750377622;1.5
1750377623;61.35
1750377624;56.05
1750377625;52.11
1750377626;81.4
1750377627;58.05
1750377628;68.6
1750377629;93.97
1750377630;65.73
1750377632;8.1
1750377633;31.31
1750377634;34.5
1750377635;89.45
1750377636;84.36
1750377637;10.0
1750377638;23.11
1750377639;61.28
1750377640;40.24
1750377641;58.45
1750377642;22.5
1750377643;3.61
1750377645;95.17
1750377646;8.2
1750377647;54.65
1750377648;35.33
1750377649;29.13
1750377650;61.85
1750377651;84.05
1750377652;73.88
1750377653;22.27
1750377654;83.27
1750377655;50.07
1750377657;1750377828;9.03
1750377660;39.15
1750377663;60.22
1750377664;9.11
1750377667;32.06
1750377669;35.52
1750377670;6.56
1750377671;76.45
1750377672;83.58
1750377673;99.9
1750377674;21.54
1750377675;29.75
1750377676;94.86
1750377677;38.9
1750377678;57.97
1750377679;17.8
1750377681;16.69
1750377682;4.26
1750377683;89.89
1750377684;54.73
1750377685;74.39
1750377686;69.66
1750377687;98.29
1750377688;72.37
1750377689;20.75
1750377691;66.49
1750377692;24.58
1750377693;35.93
1750377694;65.26
1750377695;10.32
1750377696;62.28
1750377697;91.37
1750377698;12.07
1750377699;93.91
1750377701;34.44
1750377702;71.21
1750377703;94.11
1750377704;79.11
1750377705;60.99
1750377706;88.85
1750377707;11.57
1750377708;75.63
1750377709;45.67
1750377710;17.81
1750377712;35.76
1750377713;81.93
1750377714;61.73
1750377715;84.44
1750377716;90.6
1750377717;0.67
1750377718;94.08
1750377719;78.88
1750377720;90.98
1750377721;8.22
1750377723;77.09
1750377724;99.95
1750377725;52.95
1750377726;70.52
1750377727;31.52
1750377728;3.32
1750377729;57.25
1750377730;20.45
1750377731;59.27
1750377732;72.18
1750377733;38.75
1750377735;19.03
1750377736;8.45
1750377737;45.03
1750377738;61.02
1750377739;72.38
1750377740;59.54
1750377741;11.03
1750377742;61.44
1750377743;93.02
1750377744;4.11
1750377745;89.77
1750377747;53.97
1750377748;48.0
1750377749;16.97
1750377750;54.16
1750377751;67.28
1750377752;18.38
1750377753;21.45
1750377754;91.47
1750377755;39.53
1750377756;40.33
1750377757;66.96
1750377758;97.75
1750377760;72.8
1750377761;61.71
1750377762;64.47
1750377763;69.61
1750377764;19.12
1750377765;52.64
1750377766;20.71
1750377767;11.45
1750377768;69.52
1750377769;75.13
1750377770;50.57
1750377771;82.61
1750377772;78.26
1750377774;13.22
1750377775;11.15
1750377776;26.77
1750377777;46.94
1750377778;55.29
1750377779;6.82
1750377780;43.4
1750377781;81.74
1750377782;88.25
1750377783;88.39
1750377784;65.53
1750377785;20.77
1750377786;12.87
1750377788;49.98
1750377789;73.35
1750377790;1.83
1750377791;29.04
1750377792;93.06
1750377793;65.91
1750377794;39.02
1750377795;27.7
1750377796;51.03
1750377797;46.1
1750377798;74.52
1750377799;44.11
1750377800;66.16
1750377801;8.16
1750377802;70.41
1750377804;48.7
1750377805;28.42
1750377806;39.47
1750377807;35.57
1750377808;71.24
1750377809;8.54
1750377810;78.94
1750377811;59.21
1750377812;59.81
1750377813;34.48
1750377814;2.27
1750377815;2.0
1750377816;27.09
1750377817;72.68
1750377819;27.98
1750377820;43.46
1750377821;59.19
1750377822;97.5
1750377823;35.9
1750377824;13.5
1750377825;15.32
1750377826;56.19
1750377827;63.0
1750377829;60.86
1750377830;79.71
1750377831;85.72
1750377832;91.74
1750377834;87.25
1750377835;91.49
1750377836;27.46
1750377837;83.8
1750377838;86.24
1750377839;6.61
1750377840;89.36
1750377841;89.04
1750377842;4.06
1750377843;60.75
1750377844;51.97
1750377845;50.83
1750377846;13.89
1750377848;63.73
1750377849;59.9
1750377850;87.68
1750377851;31.49
1750377852;9.09
1750377853;26.85
1750377854;91.36
1750377855;2.97
1750377856;54.34
1750377857;34.04
1750377858;77.03
1750377859;76.81
1750377860;90.53
1750377861;77.41
1750377863;35.7
1750377864;34.88
1750377865;58.69
1750377866;67.09
1750377867;11.0
1750377868;75.04
1750377869;49.51
1750377870;82.59
1750377871;67.04
1750377872;64.6
1750377873;70.41
1750377874;34.14
1750377875;30.81
1750377876;39.43
1750377878;33.34
1750377879;32.11
1750377880;77.72
1750377881;24.2
1750377882;39.04
1750377883;8.56
1750377884;98.97
1750377885;99.17
1750377886;56.02
1750377887;16.38
1750377888;75.39
1750377889;55.93
1750377890;2.84
1750377891;28.92
1750377893;60.11
1750377894;31.05
1750377895;76.55
1750377896;57.73
1750377897;1.56
1750377898;86.96
1750377899;89.68
1750377900;92.36
1750377901;45.67
1750377902;67.85
1750377903;68.86
1750377904;66.22
1750377905;89.2
1750377906;29.66
1750377908;45.64
1750377909;32.02
1750377910;50.13
1750377911;39.44
1750377912;84.61
1750377913;22.49
1750377914;85.22
1750377915;59.42
1750377916;30.87
1750377917;40.11
1750377918;44.94
1750377919;95.14
1750377920;24.28
1750377921;55.45
1750377923;55.6
1750377924;40.93
1750377925;61.47
1750377926;68.52
1750377927;49.04
1750377928;54.84
1750377929;18.51
1750377930;64.8
1750377931;72.16
1750377932;25.12
1750377933;53.9
1750377934;59.97
1750377935;8.37
1750377936;14.93
1750377938;2.47
1750377939;49.67
1750377940;52.13
1750377941;73.01
1750377942;64.56
1750377943;23.6
1750377944;46.41
1750377945;40.84
1750377946;64.95
1750377947;37.27
1750377948;4.66
1750377949;46.45
1750377950;90.07
1750377951;38.51
1750377953;5.26
1750377954;56.58
1750377955;18.58
1750377956;67.87
1750377957;29.03
1750377958;20.25
1750377959;76.96
1750377960;1.84
1750377961;32.65
1750377962;18.07
1750377963;66.04
1750377964;66.34
1750377965;68.1
1750377966;36.93
1750377968;79.34
1750377969;87.27
1750377970;14.49
1750377971;24.64
1750377972;35.9
1750377973;99.16
1750377975;19.43
1750377976;19.43
1750377977;16.16
1750377978;91.17
1750377979;20.33
1750377980;57.88
1750377981;92.87
1750377983;52.47
1750377984;25.37
1750377985;5.96
1750377986;17.67
1750377987;56.78
1750377988;87.74
1750377989;25.36
1750377990;40.07
1750377991;32.4
1750377992;11.11
1750377993;94.02
1750377994;41.38
1750377995;94.7
1750377997;85.18
1750377998;15.85
1750377999;18.96
1750378000;94.63
1750378001;21.88
1750378002;93.1
1750378003;41.67
1750378004;28.73
1750378005;11.43
1750378006;96.85
1750378007;26.25
1750378008;4.64
1750378009;72.86
1750378010;0.42
1750378012;80.39
1750378013;5.56
1750378014;67.95
1750378015;14.02
1750378016;43.09
1750378017;12.5
1750378018;49.9
1750378019;6.87
1750378020;17.32
1750378021;0.5
1750378022;91.15
1750378023;13.82
1750378024;16.68
1750378025;39.22
1750378027;73.07
1750378028;33.95
1750378029;18.02
1750378030;82.35
1750378031;49.65
1750378032;85.9
1750378033;56.97
1750378034;15.68
1750378035;58.86
1750378036;9.38
1750378037;5.79
1750378038;12.18
1750378039;94.63
1750378041;66.98
1750378042;18.91
1750378043;13.51
1750378044;94.15
1750378045;56.29
1750378046;18.29
1750378047;62.49
1750378048;42.21
1750378050;0.72
1750378051;95.06
1750378052;91.26
1750378054;70.05
1750378055;17.8
1750378056;70.49
1750378057;98.14
1750378058;45.18
1750378059;37.74
1750378060;44.16
1750378061;11.29
1750378062;50.16
1750378063;13.28
1750378064;69.71
1750378065;19.26
1750378066;80.25
1750378067;80.21
1750378069;47.81
1750378070;77.87
1750378071;73.94
1750378072;45.58
1750378074;0.59
1750378075;78.22
1750378076;8.7
1750378077;23.91
1750378078;29.1
1750378079;74.98
1750378080;95.39
1750378081;77.38
1750378083;60.84
1750378084;79.58
1750378085;89.93
1750378086;68.45
1750378087;30.6
1750378088;23.25
1750378089;44.47
1750378090;66.72
1750378091;45.74
1750378092;55.62
1750378093;65.57
1750378095;2.43
1750378096;9.85
1750378097;46.59
1750378098;11.48
1750378099;38.48
1750378100;76.08
1750378101;45.56
1750378102;11.89
1750378103;73.49
1750378104;95.79
1750378106;52.59
1750378107;48.46
1750378108;70.25
1750378109;91.79
1750378110;55.55
1750378112;9.97
1750378113;2.37
1750378114;55.87
1750378115;91.56
1750378116;25.64
1750378117;73.05
1750378118;45.5
1750378119;25.1
1750378120;89.5
1750378121;89.84
1750378122;5.36
1750378123;65.74
1750378124;75.59
1750378125;97.65
1750378127;49.99
1750378128;92.77
1750378129;27.87
1750378130;30.93
1750378131;57.08
1750378132;79.82
1750378133;48.27
1750378134;8.81
1750378135;5.8
1750378136;62.73
1750378137;13.0
1750378138;34.02
1750378139;22.77
1750378140;29.85
1750378142;90.55
1750378143;58.37
1750378144;85.89
1750378145;15.79
1750378146;46.55
1750378147;61.35
1750378148;58.41
1750378149;2.55
1750378150;34.34
1750378151;21.15
1750378152;66.42
1750378153;52.22
1750378154;32.81
1750378156;98.98
1750378157;39.39
1750378158;18.12
1750378159;94.83
1750378160;50.13
1750378161;41.64
1750378162;32.94
1750378163;38.09
1750378164;41.64
1750378292;8.63
1750378179;71.54
1750378180;60.84
1750378181;16.82
1750378182;96.08
1750378183;55.41
1750378185;26.5
1750378186;78.6
1750378187;6.38
1750378188;36.54
1750378189;17.36
1750378190;63.95
1750378191;0.16
1750378193;78.15
1750378194;32.96
1750378195;85.18
1750378196;16.81
1750378199;66.9
1750378200;56.2
1750378201;1.94
1750378202;28.19
1750378203;92.18
1750378204;48.76
1750378205;5.79
1750378206;57.52
1750378207;99.64
1750378208;91.11
1750378209;28.68
1750378210;77.46
1750378212;85.2
1750378213;57.19
1750378214;31.6
1750378215;73.16
1750378216;38.45
1750378217;81.68
1750378218;66.65
1750378219;57.64
1750378220;83.72
1750378221;27.91
1750378222;98.95
1750378223;42.19
1750378224;50.7
1750378226;52.07
1750378227;26.61
1750378228;18.17
1750378229;87.8
1750378230;75.24
1750378231;78.02
1750378232;7.08
1750378233;22.12
1750378234;28.54
1750378235;21.27
1750378236;88.28
1750378237;55.76
1750378240;87.74
1750378242;75.79
1750378243;51.95
1750378244;62.53
1750378245;23.86
1750378246;43.61
1750378247;71.06
1750378248;9.22
1750378249;72.85
1750378250;76.73
1750378251;25.05
1750378253;50.64
1750378254;93.35
1750378255;5.3
1750378256;11.86
1750378257;91.85
1750378258;74.21
1750378259;79.52
1750378260;29.54
1750378261;1.19
1750378262;50.74
1750378263;80.57
1750378264;38.33
1750378265;63.67
1750378267;44.22
1750378268;81.81
1750378269;23.0
1750378270;88.59
1750378271;11.08
1750378272;99.6
1750378273;43.25
1750378274;44.72
1750378275;38.76
1750378276;17.58
1750378277;49.28
1750378278;29.47
1750378279;68.81
1750378281;76.11
1750378282;89.95
1750378283;41.67
1750378284;96.77
1750378285;0.96
1750378286;65.72
1750378287;86.65
1750378288;26.49
1750378289;31.13
1750378290;66.5
1750378291;12.99
1750378293;12.6
1750378295;24.13
1750378296;88.56
1750378297;31.84
1750378298;33.97
1750378299;26.35
1750378300;3.67
1750378301;35.47
1750378302;27.1
1750378303;27.58
1750378304;28.3
1750378305;29.98
1750378306;53.56
1750378308;43.82
1750378309;76.82
1750378310;88.92
1750378311;86.19
1750378312;62.55
1750378313;79.67
1750378314;82.52
1750378315;75.11
1750378316;60.79
1750378317;14.98
1750378318;28.21
1750378319;26.32
1750378321;18.85
1750378322;74.26
1750378323;27.56
1750378324;20.67
1750378325;15.62
1750378326;73.89
1750378327;25.04
1750378328;12.98
1750378329;8.55
1750378330;1.22
1750378331;34.25
1750378332;62.75
1750378334;19.5
1750378335;17.68
1750378336;10.98
1750378337;63.15
1750378338;66.88
1750378339;35.6
1750378340;30.43
1750378341;12.42
1750378342;26.42
1750378343;15.21
1750378344;89.8
1750378345;38.56
1750378346;10.16
1750378348;13.71
1750378349;95.39
1750378350;94.38
1750378351;27.57
1750378352;7.1
1750378353;28.85
1750378354;25.88
1750378355;49.49
1750378356;93.24
1750378357;20.61
1750378358;3.97
1750378359;79.1
1750378361;62.62
1750378362;1.94
1750378363;48.54
1750378364;39.9
1750378365;4.4
1750378366;79.86
1750378367;98.62
1750378368;64.84
1750378369;90.99
1750378370;4.16
1750378371;98.41
1750378372;8.11
